Date,MaxT,MaxT_Normal,MaxT_Dep,MinT,MinT_Normal,MinT_Dep,AvgT,AvgT_Normal,AvgT_Dep,AtObsT,Precip,Precip_Normal,Precip_Dep,Snow,Snow_Normal,Snow_Dep,SnowDepth,HDD,HDD_Normal,HDD_Dep,CDD,CDD_Normal,CDD_Dep,GDD50
1991-02-17,30,32.2,-2.2,3,13.6,-10.6,16.5,22.9,-6.4,9,T,0.10,-0.10,T,0.4,-0.4,10,48,42.1,5.9,0,0.0,0.0,0
1991-02-18,32,32.4,-0.4,9,13.9,-4.9,20.5,23.2,-2.7,32,0.17,0.10,0.07,1.3,0.5,0.8,11,44,41.8,2.2,0,0.0,0.0,0
1991-02-19,40,32.7,7.3,32,14.1,17.9,36.0,23.4,12.6,39,0.13,0.10,0.03,0.0,0.5,-0.5,8,29,41.6,-12.6,0,0.0,0.0,0
1991-02-20,43,33.0,10.0,30,14.4,15.6,36.5,23.7,12.8,33,0.00,0.11,-0.11,0.0,0.5,-0.5,5,28,41.3,-13.3,0,0.0,0.0,0
1991-02-21,42,33.2,8.8,28,14.6,13.4,35.0,23.9,11.1,41,0.00,0.10,-0.10,0.0,0.5,-0.5,5,30,41.1,-11.1,0,0.0,0.0,0
1991-02-22,48,33.5,14.5,5,14.9,-9.9,26.5,24.2,2.3,11,T,0.11,-0.11,T,0.5,-0.5,5,38,40.8,-2.8,0,0.0,0.0,0
1991-02-23,22,33.8,-11.8,4,15.1,-11.1,13.0,24.5,-11.5,17,0.00,0.11,-0.11,0.0,0.5,-0.5,5,52,40.5,11.5,0,0.0,0.0,0
1991-02-24,29,34.0,-5.0,17,15.4,1.6,23.0,24.7,-1.7,24,0.00,0.12,-0.12,0.0,0.6,-0.6,5,42,40.3,1.7,0,0.0,0.0,0
1991-02-25,33,34.3,-1.3,13,15.7,-2.7,23.0,25.0,-2.0,20,0.02,0.13,-0.11,T,0.5,-0.5,5,42,40.0,2.0,0,0.0,0.0,0
1991-02-26,33,34.6,-1.6,19,16.0,3.0,26.0,25.3,0.7,22,0.00,0.13,-0.13,0.0,0.5,-0.5,3,39,39.7,-0.7,0,0.0,0.0,0
1991-02-27,29,34.8,-5.8,11,16.2,-5.2,20.0,25.5,-5.5,20,0.01,0.12,-0.11,T,0.6,-0.6,3,45,39.5,5.5,0,0.0,0.0,0
1991-02-28,33,35.1,-2.1,20,16.5,3.5,26.5,25.8,0.7,32,0.07,0.13,-0.06,1.0,0.5,0.5,4,38,39.2,-1.2,0,0.0,0.0,0
1991-03-01,54,35.4,18.6,32,16.8,15.2,43.0,26.1,16.9,44,0.00,0.12,-0.12,0.0,0.7,-0.7,M,22,38.9,-16.9,0,0.0,0.0,0
1991-03-02,57,35.6,21.4,32,17.1,14.9,44.5,26.4,18.1,39,0.38,0.11,0.27,0.0,0.6,-0.6,T,20,38.6,-18.6,0,0.0,0.0,0
1991-03-03,40,35.9,4.1,32,17.4,14.6,36.0,26.7,9.3,36,0.85,0.12,0.73,0.0,0.6,-0.6,0,29,38.3,-9.3,0,0.0,0.0,0
1991-03-04,M,36.2,M,M,17.7,M,M,26.9,M,M,S,0.11,M,0.0,0.6,-0.6,0,M,38.1,M,M,0.0,M,M
1991-03-05,39,36.5,2.5,30,18.0,12.0,34.5,27.2,7.3,31,0.45A,0.12,M,0.0,0.6,-0.6,0,30,37.8,-7.8,0,0.0,0.0,0
1991-03-06,40,36.8,3.2,23,18.3,4.7,31.5,27.5,4.0,27,0.00,0.11,-0.11,0.0,0.6,-0.6,0,33,37.5,-4.5,0,0.0,0.0,0
1991-03-07,53,37.0,16.0,27,18.6,8.4,40.0,27.8,12.2,38,0.34,0.11,0.23,0.0,0.5,-0.5,0,25,37.2,-12.2,0,0.0,0.0,0
1991-03-08,43,37.3,5.7,15,18.9,-3.9,29.0,28.1,0.9,21,0.00,0.12,-0.12,0.0,0.6,-0.6,0,36,36.9,-0.9,0,0.0,0.0,0
1991-03-09,35,37.6,-2.6,15,19.2,-4.2,25.0,28.4,-3.4,26,0.00,0.13,-0.13,0.0,0.6,-0.6,0,40,36.6,3.4,0,0.0,0.0,0
1991-03-10,36,37.9,-1.9,17,19.5,-2.5,26.5,28.7,-2.2,25,0.00,0.13,-0.13,0.0,0.6,-0.6,0,38,36.3,1.7,0,0.0,0.0,0
1991-03-11,35,38.2,-3.2,18,19.9,-1.9,26.5,29.0,-2.5,21,0.00,0.12,-0.12,0.0,0.5,-0.5,0,38,36.0,2.0,0,0.0,0.0,0
1991-03-12,35,38.5,-3.5,20,20.2,-0.2,27.5,29.3,-1.8,26,0.00,0.11,-0.11,0.0,0.5,-0.5,0,37,35.7,1.3,0,0.0,0.0,0
1991-03-13,39,38.8,0.2,18,20.5,-2.5,28.5,29.7,-1.2,28,0.00,0.12,-0.12,0.0,0.5,-0.5,0,36,35.3,0.7,0,0.0,0.0,0
1991-03-14,40,39.1,0.9,27,20.9,6.1,33.5,30.0,3.5,32,0.01,0.12,-0.11,T,0.5,-0.5,T,31,35.0,-4.0,0,0.0,0.0,0
1991-03-15,36,39.4,-3.4,30,21.2,8.8,33.0,30.3,2.7,31,0.44,0.12,0.32,3.2,0.5,2.7,3,32,34.7,-2.7,0,0.0,0.0,0
1991-03-16,40,39.7,0.3,24,21.5,2.5,32.0,30.6,1.4,33,0.00,0.12,-0.12,0.0,0.5,-0.5,1,33,34.4,-1.4,0,0.0,0.0,0
1991-03-17,49,40.1,8.9,23,21.9,1.1,36.0,31.0,5.0,31,0.00,0.12,-0.12,0.0,0.5,-0.5,0,29,34.0,-5.0,0,0.0,0.0,0
1991-03-18,52,40.4,11.6,29,22.2,6.8,40.5,31.3,9.2,34,0.00,0.13,-0.13,0.0,0.5,-0.5,0,24,33.7,-9.7,0,0.0,0.0,0
1991-03-19,38,40.7,-2.7,33,22.6,10.4,35.5,31.7,3.8,38,0.34,0.12,0.22,0.8,0.4,0.4,M,29,33.3,-4.3,0,0.0,0.0,0
1991-03-20,52,41.1,10.9,33,22.9,10.1,42.5,32.0,10.5,40,0.00,0.12,-0.12,0.0,0.4,-0.4,0,22,33.0,-11.0,0,0.0,0.0,0
1991-03-21,46,41.4,4.6,22,23.3,-1.3,34.0,32.4,1.6,29,0.00,0.12,-0.12,0.0,0.4,-0.4,0,31,32.6,-1.6,0,0.0,0.0,0
1991-03-22,35,41.8,-6.8,28,23.7,4.3,31.5,32.7,-1.2,32,0.23,0.12,0.11,1.5,0.4,1.1,1,33,32.3,0.7,0,0.0,0.0,0
1991-03-23,35,42.2,-7.2,32,24.0,8.0,33.5,33.1,0.4,33,0.04,0.11,-0.07,0.0,0.3,-0.3,T,31,31.9,-0.9,0,0.0,0.0,0
1991-03-24,35,42.6,-7.6,31,24.4,6.6,33.0,33.5,-0.5,33,0.56,0.12,0.44,1.0,0.3,0.7,1,32,31.5,0.5,0,0.0,0.0,0
1991-03-25,39,43.0,-4.0,33,24.8,8.2,36.0,33.9,2.1,34,0.10,0.11,-0.01,0.0,0.3,-0.3,1,29,31.1,-2.1,0,0.0,0.0,0
1991-03-26,41,43.4,-2.4,32,25.2,6.8,36.5,34.3,2.2,40,0.00,0.10,-0.10,0.0,0.3,-0.3,0,28,30.7,-2.7,0,0.0,0.0,0
1991-03-27,44,43.8,0.2,32,25.6,6.4,38.0,34.7,3.3,41,0.00,0.11,-0.11,0.0,0.3,-0.3,0,27,30.3,-3.3,0,0.0,0.0,0
1991-03-28,44,44.2,-0.2,41,26.0,15.0,42.5,35.1,7.4,44,0.79,0.11,0.68,0.0,0.3,-0.3,0,22,29.9,-7.9,0,0.0,0.0,0
1991-03-29,58,44.7,13.3,29,26.4,2.6,43.5,35.5,8.0,41,0.00,0.11,-0.11,0.0,0.3,-0.3,0,21,29.5,-8.5,0,0.0,0.0,0
1991-03-30,47,45.1,1.9,28,26.8,1.2,37.5,36.0,1.5,29,0.02,0.11,-0.09,0.5,0.1,0.4,1,27,29.0,-2.0,0,0.0,0.0,0
1991-03-31,42,45.6,-3.6,19,27.2,-8.2,30.5,36.4,-5.9,29,0.00,0.11,-0.11,0.0,0.2,-0.2,0,34,28.6,5.4,0,0.0,0.0,0
1991-04-01,43,46.0,-3.0,19,27.6,-8.6,31.0,36.8,-5.8,33,0.00,0.12,-0.12,0.0,0.1,-0.1,0,34,28.2,5.8,0,0.0,0.0,0
1991-04-02,41,46.5,-5.5,29,28.0,1.0,35.0,37.3,-2.3,35,0.01,0.13,-0.12,0.0,0.2,-0.2,0,30,27.7,2.3,0,0.0,0.0,0
1991-04-03,45,47.0,-2.0,30,28.4,1.6,37.5,37.7,-0.2,38,0.00,0.13,-0.13,0.0,0.1,-0.1,0,27,27.3,-0.3,0,0.0,0.0,0
1991-04-04,52,47.5,4.5,28,28.9,-0.9,40.0,38.2,1.8,37,0.00,0.13,-0.13,0.0,0.2,-0.2,0,25,26.8,-1.8,0,0.0,0.0,0
1991-04-05,63,48.0,15.0,33,29.3,3.7,48.0,38.6,9.4,40,0.00,0.14,-0.14,0.0,0.1,-0.1,0,17,26.4,-9.4,0,0.0,0.0,0
1991-04-06,59,48.5,10.5,40,29.7,10.3,49.5,39.1,10.4,55,0.00,0.12,-0.12,0.0,0.1,-0.1,0,15,25.9,-10.9,0,0.0,0.0,0
1991-04-07,68,49.0,19.0,44,30.2,13.8,56.0,39.6,16.4,46,0.24,0.13,0.11,0.0,0.1,-0.1,0,9,25.4,-16.4,0,0.0,0.0,6
1991-04-08,80,49.5,30.5,45,30.6,14.4,62.5,40.1,22.4,53,0.00,0.13,-0.13,0.0,0.1,-0.1,0,2,24.9,-22.9,0,0.0,0.0,13
1991-04-09,75,50.0,25.0,53,31.0,22.0,64.0,40.5,23.5,56,0.66,0.15,0.51,0.0,0.1,-0.1,0,1,24.5,-23.5,0,0.0,0.0,14
1991-04-10,70,50.6,19.4,50,31.5,18.5,60.0,41.0,19.0,54,0.33,0.14,0.19,0.0,0.1,-0.1,0,5,24.0,-19.0,0,0.0,0.0,10
1991-04-11,61,51.1,9.9,35,31.9,3.1,48.0,41.5,6.5,37,0.00,0.13,-0.13,0.0,0.1,-0.1,0,17,23.5,-6.5,0,0.0,0.0,0
1991-04-12,47,51.6,-4.6,30,32.4,-2.4,38.5,42.0,-3.5,34,0.00,0.14,-0.14,0.0,0.0,0.0,0,26,23.0,3.0,0,0.0,0.0,0
1991-04-13,50,52.1,-2.1,30,32.8,-2.8,40.0,42.5,-2.5,36,0.00,0.12,-0.12,0.0,0.1,-0.1,0,25,22.5,2.5,0,0.0,0.0,0
1991-04-14,45,52.7,-7.7,26,33.3,-7.3,35.5,43.0,-7.5,34,0.00,0.13,-0.13,0.0,0.1,-0.1,0,29,22.1,6.9,0,0.0,0.0,0
1991-04-15,56,53.2,2.8,34,33.7,0.3,45.0,43.5,1.5,39,0.00,0.12,-0.12,0.0,0.0,0.0,0,20,21.6,-1.6,0,0.0,0.0,0
1991-04-16,42,53.7,-11.7,39,34.1,4.9,40.5,43.9,-3.4,41,0.34,0.12,0.22,0.0,0.1,-0.1,0,24,21.1,2.9,0,0.0,0.0,0
1991-04-17,59,54.3,4.7,34,34.6,-0.6,46.5,44.4,2.1,38,0.00,0.12,-0.12,0.0,0.0,0.0,0,18,20.6,-2.6,0,0.0,0.0,0
1991-04-18,58,54.8,3.2,37,35.0,2.0,47.5,44.9,2.6,41,0.06,0.13,-0.07,0.0,0.1,-0.1,0,17,20.1,-3.1,0,0.0,0.0,0
1991-04-19,47,55.3,-8.3,33,35.5,-2.5,40.0,45.4,-5.4,40,0.00,0.12,-0.12,0.0,0.0,0.0,0,25,19.6,5.4,0,0.0,0.0,0
1991-04-20,56,55.8,0.2,40,35.9,4.1,48.0,45.9,2.1,42,0.00,0.13,-0.13,0.0,0.1,-0.1,0,17,19.2,-2.2,0,0.0,0.0,0
1991-04-21,47,56.3,-9.3,39,36.3,2.7,43.0,46.3,-3.3,39,0.10,0.13,-0.03,0.0,0.0,0.0,0,22,18.7,3.3,0,0.0,0.0,0
1991-04-22,44,56.8,-12.8,39,36.8,2.2,41.5,46.8,-5.3,42,1.85,0.13,1.72,0.0,0.1,-0.1,0,23,18.2,4.8,0,0.0,0.0,0
1991-04-23,44,57.3,-13.3,39,37.2,1.8,41.5,47.3,-5.8,44,0.10,0.13,-0.03,0.0,0.0,0.0,0,23,17.8,5.2,0,0.0,0.0,0
1991-04-24,60,57.8,2.2,33,37.6,-4.6,46.5,47.7,-1.2,38,0.00,0.13,-0.13,0.0,0.0,0.0,0,18,17.3,0.7,0,0.0,0.0,0
1991-04-25,63,58.3,4.7,38,38.1,-0.1,50.5,48.2,2.3,47,0.00,0.12,-0.12,0.0,0.0,0.0,0,14,16.9,-2.9,0,0.1,-0.1,1
1991-04-26,65,58.7,6.3,35,38.5,-3.5,50.0,48.6,1.4,43,0.00,0.13,-0.13,0.0,0.0,0.0,0,15,16.4,-1.4,0,0.1,-0.1,0
1991-04-27,69,59.2,9.8,43,38.9,4.1,56.0,49.0,7.0,55,0.05,0.13,-0.08,0.0,0.1,-0.1,0,9,16.0,-7.0,0,0.1,-0.1,6
1991-04-28,76,59.7,16.3,40,39.3,0.7,58.0,49.5,8.5,51,0.00,0.12,-0.12,0.0,0.0,0.0,0,7,15.6,-8.6,0,0.1,-0.1,8
1991-04-29,67,60.1,6.9,48,39.7,8.3,57.5,49.9,7.6,49,0.00,0.13,-0.13,0.0,0.0,0.0,0,7,15.2,-8.2,0,0.1,-0.1,8
1991-04-30,60,60.5,-0.5,49,40.1,8.9,54.5,50.3,4.2,50,0.21,0.13,0.08,0.0,0.0,0.0,0,10,14.8,-4.8,0,0.1,-0.1,5
1991-05-01,55,60.9,-5.9,50,40.5,9.5,52.5,50.7,1.8,51,0.41,0.13,0.28,0.0,0.0,0.0,0,12,14.4,-2.4,0,0.1,-0.1,3
1991-05-02,75,61.3,13.7,42,40.9,1.1,58.5,51.1,7.4,48,0.18,0.12,0.06,0.0,0.0,0.0,0,6,14.0,-8.0,0,0.1,-0.1,9
1991-05-03,57,61.7,-4.7,40,41.3,-1.3,48.5,51.5,-3.0,43,0.00,0.12,-0.12,0.0,0.0,0.0,0,16,13.6,2.4,0,0.1,-0.1,0
1991-05-04,54,62.1,-8.1,38,41.7,-3.7,46.0,51.9,-5.9,49,0.00,0.12,-0.12,0.0,0.0,0.0,0,19,13.2,5.8,0,0.1,-0.1,0
1991-05-05,61,62.5,-1.5,36,42.1,-6.1,48.5,52.3,-3.8,45,0.00,0.13,-0.13,0.0,0.0,0.0,0,16,12.9,3.1,0,0.1,-0.1,0
1991-05-06,65,62.8,2.2,36,42.5,-6.5,50.5,52.6,-2.1,48,0.21,0.12,0.09,0.0,0.1,-0.1,0,14,12.5,1.5,0,0.1,-0.1,1
1991-05-07,55,63.1,-8.1,45,42.8,2.2,50.0,53.0,-3.0,48,0.41,0.11,0.30,0.0,0.0,0.0,0,15,12.2,2.8,0,0.2,-0.2,0
1991-05-08,54,63.5,-9.5,46,43.2,2.8,50.0,53.3,-3.3,50,0.00,0.11,-0.11,0.0,0.0,0.0,0,15,11.8,3.2,0,0.2,-0.2,0
1991-05-09,59,63.8,-4.8,35,43.6,-8.6,47.0,53.7,-6.7,42,0.00,0.11,-0.11,0.0,0.0,0.0,0,18,11.5,6.5,0,0.2,-0.2,0
1991-05-10,58,64.1,-6.1,42,43.9,-1.9,50.0,54.0,-4.0,55,0.00,0.12,-0.12,0.0,0.0,0.0,0,15,11.2,3.8,0,0.2,-0.2,0
1991-05-11,68,64.4,3.6,41,44.3,-3.3,54.5,54.3,0.2,50,0.00,0.12,-0.12,0.0,0.0,0.0,0,10,10.9,-0.9,0,0.2,-0.2,5
1991-05-12,74,64.7,9.3,50,44.6,5.4,62.0,54.7,7.3,65,0.00,0.11,-0.11,0.0,0.0,0.0,0,3,10.6,-7.6,0,0.2,-0.2,12
1991-05-13,84,65.0,19.0,47,45.0,2.0,65.5,55.0,10.5,57,0.00,0.12,-0.12,0.0,0.0,0.0,0,0,10.3,-10.3,1,0.3,0.7,16
1991-05-14,84,65.2,18.8,56,45.3,10.7,70.0,55.3,14.7,63,0.00,0.13,-0.13,0.0,0.0,0.0,0,0,10.0,-10.0,5,0.3,4.7,20
1991-05-15,66,65.5,0.5,42,45.7,-3.7,54.0,55.6,-1.6,53,0.00,0.12,-0.12,0.0,0.0,0.0,0,11,9.7,1.3,0,0.3,-0.3,4
1991-05-16,77,65.8,11.2,51,46.0,5.0,64.0,55.9,8.1,58,0.00,0.13,-0.13,0.0,0.0,0.0,0,1,9.4,-8.4,0,0.3,-0.3,14
1991-05-17,84,66.0,18.0,59,46.4,12.6,71.5,56.2,15.3,65,0.00,0.12,-0.12,0.0,0.0,0.0,0,0,9.2,-9.2,7,0.3,6.7,22
1991-05-18,78,66.2,11.8,44,46.7,-2.7,61.0,56.5,4.5,50,0.23,0.13,0.10,0.0,0.0,0.0,0,4,8.9,-4.9,0,0.4,-0.4,11
1991-05-19,60,66.5,-6.5,35,47.0,-12.0,47.5,56.8,-9.3,47,0.00,0.14,-0.14,0.0,0.0,0.0,0,17,8.7,8.3,0,0.4,-0.4,0
1991-05-20,67,66.7,0.3,41,47.4,-6.4,54.0,57.0,-3.0,49,0.00,0.13,-0.13,0.0,0.0,0.0,0,11,8.4,2.6,0,0.5,-0.5,4
1991-05-21,73,66.9,6.1,47,47.7,-0.7,60.0,57.3,2.7,56,0.00,0.13,-0.13,0.0,0.0,0.0,0,5,8.2,-3.2,0,0.5,-0.5,10
1991-05-22,78,67.2,10.8,56,48.0,8.0,67.0,57.6,9.4,65,0.00,0.13,-0.13,0.0,0.0,0.0,0,0,8.0,-8.0,2,0.6,1.4,17
1991-05-23,79,67.4,11.6,M,48.3,M,M,57.9,M,55,0.00,0.13,-0.13,0.0,0.0,0.0,0,M,7.7,M,M,0.6,M,M
1991-05-24,79,67.6,11.4,55,48.7,6.3,67.0,58.1,8.9,62,0.00,0.14,-0.14,0.0,0.0,0.0,0,0,7.5,-7.5,2,0.7,1.3,17
1991-05-25,83,67.8,15.2,62,49.0,13.0,72.5,58.4,14.1,69,0.00,0.13,-0.13,0.0,0.0,0.0,0,0,7.3,-7.3,8,0.7,7.3,23
1991-05-26,81,68.1,12.9,53,49.3,3.7,67.0,58.7,8.3,62,0.00,0.14,-0.14,0.0,0.0,0.0,0,0,7.1,-7.1,2,0.8,1.2,17
1991-05-27,66,68.3,-2.3,59,49.6,9.4,62.5,58.9,3.6,62,0.22,0.13,0.09,0.0,0.0,0.0,0,2,6.9,-4.9,0,0.8,-0.8,13
1991-05-28,70,68.5,1.5,61,49.9,11.1,65.5,59.2,6.3,68,0.07,0.13,-0.06,0.0,0.0,0.0,0,0,6.6,-6.6,1,0.9,0.1,16
1991-05-29,83,68.7,14.3,59,50.2,8.8,71.0,59.5,11.5,65,0.00,0.14,-0.14,0.0,0.0,0.0,0,0,6.4,-6.4,6,0.9,5.1,21
1991-05-30,81,68.9,12.1,60,50.6,9.4,70.5,59.7,10.8,67,0.00,0.15,-0.15,0.0,0.0,0.0,0,0,6.2,-6.2,6,0.9,5.1,21
1991-05-31,79,69.2,9.8,65,50.9,14.1,72.0,60.0,12.0,69,0.34,0.15,0.19,0.0,0.0,0.0,0,0,6.0,-6.0,7,1.0,6.0,22
1991-06-01,77,69.4,7.6,57,51.2,5.8,67.0,60.3,6.7,65,0.08,0.16,-0.08,0.0,0.0,0.0,0,0,5.7,-5.7,2,1.0,1.0,17
1991-06-02,77,69.6,7.4,51,51.5,-0.5,64.0,60.6,3.4,60,0.00,0.17,-0.17,0.0,0.0,0.0,0,1,5.5,-4.5,0,1.1,-1.1,14
1991-06-03,77,69.9,7.1,56,51.8,4.2,66.5,60.8,5.7,61,0.00,0.16,-0.16,0.0,0.0,0.0,0,0,5.3,-5.3,2,1.1,0.9,17
1991-06-04,75,70.1,4.9,49,52.1,-3.1,62.0,61.1,0.9,56,0.19,0.16,0.03,0.0,0.0,0.0,0,3,5.0,-2.0,0,1.1,-1.1,12
1991-06-05,63,70.3,-7.3,47,52.4,-5.4,55.0,61.4,-6.4,57,0.16,0.16,0.00,0.0,0.0,0.0,0,10,4.8,5.2,0,1.2,-1.2,5
1991-06-06,63,70.6,-7.6,43,52.7,-9.7,53.0,61.6,-8.6,51,0.00,0.16,-0.16,0.0,0.0,0.0,0,12,4.6,7.4,0,1.2,-1.2,3
1991-06-07,70,70.8,-0.8,47,53.0,-6.0,58.5,61.9,-3.4,56,0.00,0.17,-0.17,0.0,0.0,0.0,0,6,4.3,1.7,0,1.2,-1.2,9
1991-06-08,77,71.0,6.0,55,53.3,1.7,66.0,62.2,3.8,63,0.00,0.16,-0.16,0.0,0.0,0.0,0,0,4.1,-4.1,1,1.2,-0.2,16
1991-06-09,81,71.3,9.7,50,53.6,-3.6,65.5,62.4,3.1,58,0.00,0.16,-0.16,0.0,0.0,0.0,0,0,3.8,-3.8,1,1.3,-0.3,16
1991-06-10,77,71.5,5.5,54,53.9,0.1,65.5,62.7,2.8,64,0.00,0.17,-0.17,0.0,0.0,0.0,0,0,3.6,-3.6,1,1.3,-0.3,16
1991-06-11,84,71.8,12.2,63,54.2,8.8,73.5,63.0,10.5,73,0.00,0.16,-0.16,0.0,0.0,0.0,0,0,3.4,-3.4,9,1.4,7.6,24
1991-06-12,83,72.0,11.0,60,54.5,5.5,71.5,63.2,8.3,64,0.13,0.16,-0.03,0.0,0.0,0.0,0,0,3.2,-3.2,7,1.5,5.5,22
1991-06-13,70,72.3,-2.3,48,54.8,-6.8,59.0,63.5,-4.5,54,0.22,0.16,0.06,0.0,0.0,0.0,0,6,3.1,2.9,0,1.6,-1.6,9
1991-06-14,67,72.5,-5.5,47,55.0,-8.0,57.0,63.8,-6.8,57,0.00,0.16,-0.16,0.0,0.0,0.0,0,8,2.9,5.1,0,1.7,-1.7,7
1991-06-15,75,72.7,2.3,53,55.3,-2.3,64.0,64.0,0.0,61,0.00,0.17,-0.17,0.0,0.0,0.0,0,1,2.7,-1.7,0,1.7,-1.7,14
1991-06-16,85,73.0,12.0,53,55.6,-2.6,69.0,64.3,4.7,68,0.62,0.16,0.46,0.0,0.0,0.0,0,0,2.5,-2.5,4,1.8,2.2,19
1991-06-17,77,73.2,3.8,65,55.9,9.1,71.0,64.6,6.4,66,0.01,0.15,-0.14,0.0,0.0,0.0,0,0,2.4,-2.4,6,1.9,4.1,21
1991-06-18,72,73.5,-1.5,55,56.1,-1.1,63.5,64.8,-1.3,61,0.00,0.16,-0.16,0.0,0.0,0.0,0,1,2.2,-1.2,0,2.0,-2.0,14
1991-06-19,77,73.7,3.3,59,56.4,2.6,68.0,65.0,3.0,64,0.00,0.15,-0.15,0.0,0.0,0.0,0,0,2.1,-2.1,3,2.1,0.9,18
1991-06-20,79,73.9,5.1,62,56.6,5.4,70.5,65.3,5.2,67,0.00,0.17,-0.17,0.0,0.0,0.0,0,0,1.9,-1.9,6,2.2,3.8,21
1991-06-21,86,74.2,11.8,58,56.9,1.1,72.0,65.5,6.5,66,0.00,0.16,-0.16,0.0,0.0,0.0,0,0,1.8,-1.8,7,2.3,4.7,22
1991-06-22,81,74.4,6.6,56,57.1,-1.1,68.5,65.8,2.7,58,0.00,0.16,-0.16,0.0,0.0,0.0,0,0,1.7,-1.7,4,2.4,1.6,19
1991-06-23,69,74.6,-5.6,51,57.4,-6.4,60.0,66.0,-6.0,60,0.00,0.15,-0.15,0.0,0.0,0.0,0,5,1.6,3.4,0,2.6,-2.6,10
1991-06-24,73,74.8,-1.8,49,57.6,-8.6,61.0,66.2,-5.2,58,0.00,0.15,-0.15,0.0,0.0,0.0,0,4,1.5,2.5,0,2.7,-2.7,11
1991-06-25,75,75.0,0.0,50,57.8,-7.8,62.5,66.4,-3.9,59,0.00,0.16,-0.16,0.0,0.0,0.0,0,2,1.4,0.6,0,2.8,-2.8,13
1991-06-26,80,75.2,4.8,58,58.0,0.0,69.0,66.6,2.4,67,0.00,0.15,-0.15,0.0,0.0,0.0,0,0,1.3,-1.3,4,2.9,1.1,19
1991-06-27,83,75.4,7.6,60,58.2,1.8,71.5,66.8,4.7,70,0.00,0.15,-0.15,0.0,0.0,0.0,0,0,1.2,-1.2,7,3.0,4.0,22
1991-06-28,88,75.6,12.4,67,58.4,8.6,77.5,67.0,10.5,76,0.00,0.14,-0.14,0.0,0.0,0.0,0,0,1.1,-1.1,13,3.1,9.9,28
1991-06-29,89,75.8,13.2,73,58.6,14.4,81.0,67.2,13.8,76,0.00,0.13,-0.13,0.0,0.0,0.0,0,0,1.0,-1.0,16,3.2,12.8,31
1991-06-30,89,75.9,13.1,52,58.8,-6.8,70.5,67.4,3.1,53,1.00,0.13,0.87,0.0,0.0,0.0,0,0,1.0,-1.0,6,3.4,2.6,21
1991-07-01,71,76.1,-5.1,48,59.0,-11.0,59.5,67.5,-8.0,54,0.00,0.12,-0.12,0.0,0.0,0.0,0,5,0.9,4.1,0,3.5,-3.5,10
1991-07-02,74,76.2,-2.2,48,59.2,-11.2,61.0,67.7,-6.7,58,0.00,0.14,-0.14,0.0,0.0,0.0,0,4,0.9,3.1,0,3.6,-3.6,11
1991-07-03,70,76.4,-6.4,58,59.3,-1.3,64.0,67.8,-3.8,62,0.00,0.13,-0.13,0.0,0.0,0.0,0,1,0.8,0.2,0,3.7,-3.7,14
1991-07-04,68,76.5,-8.5,61,59.5,1.5,64.5,68.0,-3.5,64,0.00,0.13,-0.13,0.0,0.0,0.0,0,0,0.8,-0.8,0,3.8,-3.8,15
1991-07-05,75,76.6,-1.6,56,59.6,-3.6,65.5,68.1,-2.6,56,0.22,0.12,0.10,0.0,0.0,0.0,0,0,0.7,-0.7,1,3.8,-2.8,16
1991-07-06,63,76.7,-13.7,56,59.8,-3.8,59.5,68.2,-8.7,63,0.08,0.14,-0.06,0.0,0.0,0.0,0,5,0.7,4.3,0,3.9,-3.9,10
1991-07-07,79,76.8,2.2,63,59.9,3.1,71.0,68.3,2.7,67,0.00,0.12,-0.12,0.0,0.0,0.0,0,0,0.6,-0.6,6,4.0,2.0,21
1991-07-08,78,76.9,1.1,63,60.0,3.0,70.5,68.5,2.0,69,0.69,0.13,0.56,0.0,0.0,0.0,0,0,0.6,-0.6,6,4.1,1.9,21
1991-07-09,81,77.0,4.0,55,60.1,-5.1,68.0,68.5,-0.5,62,0.00,0.14,-0.14,0.0,0.0,0.0,0,0,0.6,-0.6,3,4.1,-1.1,18
1991-07-10,74,77.0,-3.0,52,60.2,-8.2,63.0,68.6,-5.6,63,0.00,0.14,-0.14,0.0,0.0,0.0,0,2,0.6,1.4,0,4.2,-4.2,13
1991-07-11,78,77.1,0.9,54,60.3,-6.3,66.0,68.7,-2.7,62,0.00,0.14,-0.14,0.0,0.0,0.0,0,0,0.6,-0.6,1,4.3,-3.3,16
1991-07-12,78,77.2,0.8,55,60.4,-5.4,66.5,68.8,-2.3,61,0.00,0.14,-0.14,0.0,0.0,0.0,0,0,0.5,-0.5,2,4.3,-2.3,17
1991-07-13,78,77.2,0.8,60,60.5,-0.5,69.0,68.8,0.2,62,0.20,0.14,0.06,0.0,0.0,0.0,0,0,0.5,-0.5,4,4.3,-0.3,19
1991-07-14,78,77.2,0.8,59,60.5,-1.5,68.5,68.9,-0.4,63,0.72,0.14,0.58,0.0,0.0,0.0,0,0,0.5,-0.5,4,4.4,-0.4,19
1991-07-15,77,77.3,-0.3,55,60.6,-5.6,66.0,68.9,-2.9,61,0.00,0.13,-0.13,0.0,0.0,0.0,0,0,0.5,-0.5,1,4.4,-3.4,16
1991-07-16,80,77.3,2.7,55,60.6,-5.6,67.5,68.9,-1.4,61,0.00,0.14,-0.14,0.0,0.0,0.0,0,0,0.5,-0.5,3,4.4,-1.4,18
