Date,MaxT,MaxT_Normal,MaxT_Dep,MinT,MinT_Normal,MinT_Dep,AvgT,AvgT_Normal,AvgT_Dep,AtObsT,Precip,Precip_Normal,Precip_Dep,Snow,Snow_Normal,Snow_Dep,SnowDepth,HDD,HDD_Normal,HDD_Dep,CDD,CDD_Normal,CDD_Dep,GDD50
1980-09-11,69,76.4,-7.4,43,53.1,-10.1,56.0,64.7,-8.7,49,0.00,M,M,0.0,M,M,0,9,2.5,6.5,0,2.2,-2.2,6
1980-09-12,80,76.0,4.0,47,52.7,-5.7,63.5,64.4,-0.9,58,0.00,M,M,0.0,M,M,0,1,2.7,-1.7,0,2.1,-2.1,14
1980-09-13,74,75.7,-1.7,55,52.3,2.7,64.5,64.0,0.5,57,0.00,M,M,0.0,M,M,0,0,2.9,-2.9,0,1.9,-1.9,15
1980-09-14,75,75.3,-0.3,56,52.0,4.0,65.5,63.7,1.8,66,0.00,M,M,0.0,M,M,0,0,3.2,-3.2,1,1.8,-0.8,16
1980-09-15,79,75.0,4.0,54,51.6,2.4,66.5,63.3,3.2,55,0.07,M,M,0.0,M,M,0,0,3.4,-3.4,2,1.7,0.3,17
1980-09-16,62,74.6,-12.6,38,51.2,-13.2,50.0,62.9,-12.9,43,0.00,M,M,0.0,M,M,0,15,3.7,11.3,0,1.6,-1.6,0
1980-09-17,69,74.2,-5.2,43,50.9,-7.9,56.0,62.5,-6.5,57,0.00,M,M,0.0,M,M,0,9,4.0,5.0,0,1.5,-1.5,6
1980-09-18,73,73.8,-0.8,55,50.5,4.5,64.0,62.2,1.8,58,0.21,M,M,0.0,M,M,0,1,4.2,-3.2,0,1.4,-1.4,14
1980-09-19,63,73.4,-10.4,39,50.1,-11.1,51.0,61.8,-10.8,43,0.00,M,M,0.0,M,M,0,14,4.6,9.4,0,1.3,-1.3,1
1980-09-20,70,73.0,-3.0,43,49.7,-6.7,56.5,61.4,-4.9,50,0.00,M,M,0.0,M,M,0,8,4.9,3.1,0,1.3,-1.3,7
1980-09-21,78,72.6,5.4,50,49.4,0.6,64.0,61.0,3.0,65,0.00,M,M,0.0,M,M,0,1,5.2,-4.2,0,1.2,-1.2,14
1980-09-22,84,72.2,11.8,63,49.0,14.0,73.5,60.6,12.9,65,0.00,M,M,0.0,M,M,0,0,5.6,-5.6,9,1.2,7.8,24
1980-09-23,88,71.8,16.2,63,48.6,14.4,75.5,60.2,15.3,74,0.00,M,M,0.0,M,M,0,0,5.9,-5.9,11,1.1,9.9,26
1980-09-24,73,71.4,1.6,48,48.2,-0.2,60.5,59.8,0.7,48,T,M,M,0.0,M,M,0,4,6.2,-2.2,0,1.0,-1.0,11
1980-09-25,64,71.0,-7.0,40,47.8,-7.8,52.0,59.4,-7.4,42,0.00,M,M,0.0,M,M,0,13,6.5,6.5,0,0.9,-0.9,2
1980-09-26,57,70.6,-13.6,41,47.4,-6.4,49.0,59.0,-10.0,54,0.28,M,M,0.0,M,M,0,16,6.8,9.2,0,0.8,-0.8,0
1980-09-27,68,70.1,-2.1,40,47.1,-7.1,54.0,58.6,-4.6,43,0.00,M,M,0.0,M,M,0,11,7.2,3.8,0,0.7,-0.7,4
1980-09-28,56,69.7,-13.7,35,46.7,-11.7,45.5,58.2,-12.7,39,0.00,M,M,0.0,M,M,0,19,7.5,11.5,0,0.7,-0.7,0
1980-09-29,67,69.3,-2.3,35,46.3,-11.3,51.0,57.8,-6.8,35,0.00,M,M,0.0,M,M,0,14,7.9,6.1,0,0.7,-0.7,1
1980-09-30,62,68.8,-6.8,35,45.9,-10.9,48.5,57.4,-8.9,47,0.00,M,M,0.0,M,M,0,16,8.3,7.7,0,0.6,-0.6,0
1980-10-01,70,68.4,1.6,40,45.5,-5.5,55.0,57.0,-2.0,43,0.00,M,M,0.0,M,M,0,10,8.6,1.4,0,0.6,-0.6,5
1980-10-02,73,67.9,5.1,43,45.2,-2.2,58.0,56.6,1.4,53,0.00,M,M,0.0,M,M,0,7,9.0,-2.0,0,0.6,-0.6,8
1980-10-03,71,67.5,3.5,45,44.8,0.2,58.0,56.2,1.8,48,0.22,M,M,0.0,M,M,0,7,9.3,-2.3,0,0.5,-0.5,8
1980-10-04,58,67.0,-9.0,42,44.4,-2.4,50.0,55.7,-5.7,48,0.37,M,M,0.0,M,M,0,15,9.7,5.3,0,0.4,-0.4,0
1980-10-05,62,66.6,-4.6,36,44.1,-8.1,49.0,55.3,-6.3,38,0.04,M,M,0.0,M,M,0,16,10.0,6.0,0,0.4,-0.4,0
1980-10-06,59,66.2,-7.2,35,43.7,-8.7,47.0,54.9,-7.9,36,0.00,M,M,0.0,M,M,0,18,10.4,7.6,0,0.3,-0.3,0
1980-10-07,59,65.7,-6.7,35,43.4,-8.4,47.0,54.5,-7.5,44,0.00,M,M,0.0,M,M,0,18,10.7,7.3,0,0.3,-0.3,0
1980-10-08,57,65.3,-8.3,35,43.0,-8.0,46.0,54.1,-8.1,36,0.00,M,M,0.0,M,M,0,19,11.1,7.9,0,0.3,-0.3,0
1980-10-09,71,64.8,6.2,36,42.7,-6.7,53.5,53.7,-0.2,49,0.00,M,M,0.0,M,M,0,11,11.5,-0.5,0,0.2,-0.2,4
1980-10-10,56,64.4,-8.4,27,42.3,-15.3,41.5,53.3,-11.8,30,0.00,M,M,0.0,M,M,0,23,11.9,11.1,0,0.2,-0.2,0
1980-10-11,57,63.9,-6.9,30,42.0,-12.0,43.5,52.9,-9.4,50,0.04,M,M,0.0,M,M,0,21,12.2,8.8,0,0.2,-0.2,0
1980-10-12,65,63.5,1.5,42,41.6,0.4,53.5,52.6,0.9,43,T,M,M,0.0,M,M,0,11,12.6,-1.6,0,0.2,-0.2,4
1980-10-13,59,63.0,-4.0,39,41.3,-2.3,49.0,52.2,-3.2,40,T,M,M,0.0,M,M,0,16,13.0,3.0,0,0.1,-0.1,0
1980-10-14,48,62.6,-14.6,37,41.0,-4.0,42.5,51.8,-9.3,39,T,M,M,0.0,M,M,0,22,13.3,8.7,0,0.1,-0.1,0
1980-10-15,52,62.2,-10.2,35,40.6,-5.6,43.5,51.4,-7.9,35,0.00,M,M,0.0,M,M,0,21,13.7,7.3,0,0.1,-0.1,0
1980-10-16,49,61.7,-12.7,35,40.3,-5.3,42.0,51.0,-9.0,40,0.00,M,M,0.0,M,M,0,23,14.0,9.0,0,0.0,0.0,0
1980-10-17,63,61.3,1.7,40,40.0,0.0,51.5,50.6,0.9,44,0.00,M,M,0.0,M,M,0,13,14.4,-1.4,0,0.0,0.0,2
1980-10-18,78,60.9,17.1,44,39.6,4.4,61.0,50.3,10.7,62,T,M,M,0.0,M,M,0,4,14.8,-10.8,0,0.0,0.0,11
1980-10-19,74,60.4,13.6,49,39.3,9.7,61.5,49.9,11.6,50,0.08,M,M,0.0,M,M,0,3,15.1,-12.1,0,0.0,0.0,12
1980-10-20,65,60.0,5.0,35,39.0,-4.0,50.0,49.5,0.5,38,0.00,M,M,0.0,M,M,0,15,15.5,-0.5,0,0.0,0.0,0
1980-10-21,50,59.6,-9.6,32,38.7,-6.7,41.0,49.1,-8.1,38,T,M,M,0.0,M,M,0,24,15.9,8.1,0,0.0,0.0,0
1980-10-22,50,59.2,-9.2,32,38.4,-6.4,41.0,48.8,-7.8,39,0.00,M,M,0.0,M,M,0,24,16.2,7.8,0,0.0,0.0,0
1980-10-23,48,58.7,-10.7,31,38.1,-7.1,39.5,48.4,-8.9,33,0.00,M,M,0.0,M,M,0,25,16.6,8.4,0,0.0,0.0,0
1980-10-24,46,58.3,-12.3,21,37.8,-16.8,33.5,48.0,-14.5,22,0.00,M,M,0.0,M,M,0,31,17.0,14.0,0,0.0,0.0,0
1980-10-25,51,57.9,-6.9,23,37.4,-14.4,37.0,47.7,-10.7,43,0.00,M,M,0.0,M,M,0,28,17.3,10.7,0,0.0,0.0,0
1980-10-26,53,57.5,-4.5,41,37.1,3.9,47.0,47.3,-0.3,41,3.12,M,M,0.0,M,M,0,18,17.7,0.3,0,0.0,0.0,0
1980-10-27,50,57.1,-7.1,39,36.8,2.2,44.5,47.0,-2.5,41,0.00,M,M,0.0,M,M,0,20,18.0,2.0,0,0.0,0.0,0
1980-10-28,51,56.7,-5.7,32,36.5,-4.5,41.5,46.6,-5.1,37,0.05,M,M,0.0,M,M,0,23,18.4,4.6,0,0.0,0.0,0
1980-10-29,42,56.3,-14.3,36,36.2,-0.2,39.0,46.2,-7.2,39,0.02,M,M,0.0,M,M,0,26,18.8,7.2,0,0.0,0.0,0
1980-10-30,45,55.8,-10.8,29,35.9,-6.9,37.0,45.9,-8.9,34,0.00,M,M,0.0,M,M,0,28,19.1,8.9,0,0.0,0.0,0
1980-10-31,43,55.4,-12.4,23,35.6,-12.6,33.0,45.5,-12.5,30,0.00,M,M,0.0,M,M,0,32,19.5,12.5,0,0.0,0.0,0
1980-11-01,59,55.0,4.0,29,35.3,-6.3,44.0,45.2,-1.2,42,T,M,M,0.0,M,M,0,21,19.8,1.2,0,0.0,0.0,0
1980-11-02,45,54.6,-9.6,36,35.0,1.0,40.5,44.8,-4.3,37,T,M,M,0.0,M,M,0,24,20.2,3.8,0,0.0,0.0,0
1980-11-03,42,54.2,-12.2,22,34.8,-12.8,32.0,44.5,-12.5,28,0.00,M,M,0.0,M,M,0,33,20.5,12.5,0,0.0,0.0,0
1980-11-04,49,53.9,-4.9,28,34.5,-6.5,38.5,44.2,-5.7,49,0.00,M,M,0.0,M,M,0,26,20.8,5.2,0,0.0,0.0,0
1980-11-05,57,53.5,3.5,35,34.2,0.8,46.0,43.8,2.2,46,0.02,M,M,0.0,M,M,0,19,21.2,-2.2,0,0.0,0.0,0
1980-11-06,48,53.1,-5.1,26,33.9,-7.9,37.0,43.5,-6.5,31,0.00,M,M,0.0,M,M,0,28,21.5,6.5,0,0.0,0.0,0
1980-11-07,47,52.7,-5.7,31,33.6,-2.6,39.0,43.1,-4.1,41,0.00,M,M,0.0,M,M,0,26,21.9,4.1,0,0.0,0.0,0
1980-11-08,66,52.3,13.7,41,33.3,7.7,53.5,42.8,10.7,M,T,M,M,0.0,M,M,0,11,22.2,-11.2,0,0.0,0.0,4
1980-11-09,M,51.9,M,22,33.0,-11.0,M,42.5,M,30,T,M,M,0.0,M,M,0,M,22.5,M,M,0.0,M,M
1980-11-10,42,51.5,-9.5,30,32.7,-2.7,36.0,42.1,-6.1,39,0.42,M,M,0.0,M,M,0,29,22.9,6.1,0,0.0,0.0,0
1980-11-11,40,51.1,-11.1,30,32.4,-2.4,35.0,41.8,-6.8,31,T,M,M,T,M,M,0,30,23.2,6.8,0,0.0,0.0,0
1980-11-12,35,50.8,-15.8,M,32.1,M,M,41.5,M,33,0.00,M,M,0.0,M,M,0,M,23.5,M,M,0.0,M,M
1980-11-13,39,50.4,-11.4,33,31.9,1.1,36.0,41.1,-5.1,39,0.00,M,M,0.0,M,M,0,29,23.9,5.1,0,0.0,0.0,0
1980-11-14,50,50.0,0.0,31,31.6,-0.6,40.5,40.8,-0.3,33,0.00,M,M,0.0,M,M,0,24,24.2,-0.2,0,0.0,0.0,0
1980-11-15,55,49.6,5.4,30,31.3,-1.3,42.5,40.5,2.0,36,0.00,M,M,0.0,M,M,0,22,24.5,-2.5,0,0.0,0.0,0
1980-11-16,39,49.3,-10.3,28,31.0,-3.0,33.5,40.1,-6.6,31,0.00,M,M,0.0,M,M,0,31,24.9,6.1,0,0.0,0.0,0
1980-11-17,36,48.9,-12.9,21,30.7,-9.7,28.5,39.8,-11.3,22,0.00,M,M,0.0,M,M,0,36,25.2,10.8,0,0.0,0.0,0
1980-11-18,35,48.5,-13.5,22,30.5,-8.5,28.5,39.5,-11.0,28,1.05,M,M,9.5,M,M,10,36,25.5,10.5,0,0.0,0.0,0
1980-11-19,32,48.1,-16.1,26,30.2,-4.2,29.0,39.2,-10.2,28,0.05,M,M,0.0,M,M,9,36,25.8,10.2,0,0.0,0.0,0
1980-11-20,35,47.8,-12.8,25,29.9,-4.9,30.0,38.8,-8.8,31,0.00,M,M,0.0,M,M,8,35,26.2,8.8,0,0.0,0.0,0
1980-11-21,43,47.4,-4.4,12,29.6,-17.6,27.5,38.5,-11.0,19,0.00,M,M,0.0,M,M,6,37,26.5,10.5,0,0.0,0.0,0
1980-11-22,42,47.0,-5.0,16,29.4,-13.4,29.0,38.2,-9.2,40,0.00,M,M,0.0,M,M,4,36,26.8,9.2,0,0.0,0.0,0
1980-11-23,42,46.7,-4.7,16,29.1,-13.1,29.0,37.9,-8.9,21,0.00,M,M,0.0,M,M,2,36,27.1,8.9,0,0.0,0.0,0
1980-11-24,37,46.3,-9.3,21,28.8,-7.8,29.0,37.6,-8.6,34,0.03,M,M,0.0,M,M,2,36,27.4,8.6,0,0.0,0.0,0
1980-11-25,42,46.0,-4.0,34,28.5,5.5,38.0,37.3,0.7,42,0.59,M,M,0.0,M,M,T,27,27.7,-0.7,0,0.0,0.0,0
1980-11-26,44,45.6,-1.6,27,28.3,-1.3,35.5,36.9,-1.4,31,0.00,M,M,0.0,M,M,0,29,28.1,0.9,0,0.0,0.0,0
1980-11-27,38,45.2,-7.2,28,28.0,0.0,33.0,36.6,-3.6,32,0.00,M,M,0.0,M,M,0,32,28.4,3.6,0,0.0,0.0,0
1980-11-28,32,44.9,-12.9,28,27.7,0.3,30.0,36.3,-6.3,31,0.09,M,M,0.0,M,M,0,35,28.7,6.3,0,0.0,0.0,0
1980-11-29,39,44.5,-5.5,31,27.5,3.5,35.0,36.0,-1.0,39,0.75,M,M,0.0,M,M,0,30,29.0,1.0,0,0.0,0.0,0
1980-11-30,43,44.2,-1.2,32,27.2,4.8,37.5,35.7,1.8,38,0.00,M,M,0.0,M,M,0,27,29.3,-2.3,0,0.0,0.0,0
1980-12-01,45,43.8,1.2,30,27.0,3.0,37.5,35.4,2.1,35,0.00,M,M,0.0,M,M,0,27,29.6,-2.6,0,0.0,0.0,0
1980-12-02,55,43.5,11.5,32,26.7,5.3,43.5,35.1,8.4,35,0.00,M,M,0.0,M,M,0,21,29.9,-8.9,0,0.0,0.0,0
1980-12-03,57,43.1,13.9,16,26.4,-10.4,36.5,34.8,1.7,26,0.07,M,M,0.0,M,M,0,28,30.2,-2.2,0,0.0,0.0,0
1980-12-04,31,42.8,-11.8,15,26.2,-11.2,23.0,34.5,-11.5,17,0.00,M,M,0.0,M,M,0,42,30.5,11.5,0,0.0,0.0,0
1980-12-05,27,42.4,-15.4,11,25.9,-14.9,19.0,34.2,-15.2,21,0.00,M,M,0.0,M,M,0,46,30.8,15.2,0,0.0,0.0,0
1980-12-06,32,42.1,-10.1,4,25.6,-21.6,18.0,33.9,-15.9,25,0.00,M,M,0.0,M,M,0,47,31.1,15.9,0,0.0,0.0,0
1980-12-07,41,41.8,-0.8,15,25.4,-10.4,28.0,33.6,-5.6,21,0.00,M,M,0.0,M,M,0,37,31.4,5.6,0,0.0,0.0,0
1980-12-08,36,41.4,-5.4,21,25.1,-4.1,28.5,33.3,-4.8,32,0.09,M,M,0.0,M,M,0,36,31.7,4.3,0,0.0,0.0,0
1980-12-09,64,41.1,22.9,31,24.9,6.1,47.5,33.0,14.5,37,T,M,M,0.0,M,M,0,17,32.0,-15.0,0,0.0,0.0,0
1980-12-10,41,40.8,0.2,29,24.6,4.4,35.0,32.7,2.3,29,0.10,M,M,0.5,M,M,T,30,32.3,-2.3,0,0.0,0.0,0
1980-12-11,35,40.4,-5.4,14,24.3,-10.3,24.5,32.4,-7.9,14,T,M,M,T,M,M,T,40,32.6,7.4,0,0.0,0.0,0
1980-12-12,20,40.1,-20.1,11,24.1,-13.1,15.5,32.1,-16.6,14,0.00,M,M,0.0,M,M,0,49,32.9,16.1,0,0.0,0.0,0
1980-12-13,33,39.8,-6.8,9,23.8,-14.8,21.0,31.8,-10.8,32,0.05,M,M,T,M,M,T,44,33.2,10.8,0,0.0,0.0,0
1980-12-14,43,39.5,3.5,18,23.5,-5.5,30.5,31.5,-1.0,20,0.00,M,M,0.0,M,M,0,34,33.5,0.5,0,0.0,0.0,0
1980-12-15,32,39.1,-7.1,2,23.3,-21.3,17.0,31.2,-14.2,2,0.03,M,M,T,M,M,T,48,33.8,14.2,0,0.0,0.0,0
1980-12-16,23,38.8,-15.8,2,23.0,-21.0,12.5,30.9,-18.4,23,0.10,M,M,1.0,M,M,1,52,34.1,17.9,0,0.0,0.0,0
1980-12-17,27,38.5,-11.5,8,22.8,-14.8,17.5,30.6,-13.1,12,0.12,M,M,3.0,M,M,3,47,34.4,12.6,0,0.0,0.0,0
1980-12-18,19,38.2,-19.2,-6,22.5,-28.5,6.5,30.4,-23.9,10,0.00,M,M,0.0,M,M,3,58,34.6,23.4,0,0.0,0.0,0
1980-12-19,37,37.9,-0.9,10,22.2,-12.2,23.5,30.1,-6.6,30,0.04,M,M,0.0,M,M,3,41,34.9,6.1,0,0.0,0.0,0
1980-12-20,29,37.6,-8.6,-9,22.0,-31.0,10.0,29.8,-19.8,-6,0.00,M,M,0.0,M,M,2,55,35.2,19.8,0,0.0,0.0,0
1980-12-21,19,37.3,-18.3,-9,21.7,-30.7,5.0,29.5,-24.5,2,0.00,M,M,0.0,M,M,2,60,35.5,24.5,0,0.0,0.0,0
1980-12-22,22,37.1,-15.1,-5,21.4,-26.4,8.5,29.2,-20.7,-4,0.00,M,M,0.0,M,M,1,56,35.8,20.2,0,0.0,0.0,0
1980-12-23,24,36.8,-12.8,-5,21.1,-26.1,9.5,29.0,-19.5,18,0.00,M,M,0.0,M,M,1,55,36.0,19.0,0,0.0,0.0,0
1980-12-24,29,36.5,-7.5,16,20.9,-4.9,22.5,28.7,-6.2,20,0.00,M,M,0.0,M,M,1,42,36.3,5.7,0,0.0,0.0,0
1980-12-25,28,36.2,-8.2,-14,20.6,-34.6,7.0,28.4,-21.4,-14,0.06,M,M,2.0,M,M,3,58,36.6,21.4,0,0.0,0.0,0
1980-12-26,M,36.0,M,M,20.3,M,M,28.2,M,M,0.00,M,M,0.0,M,M,M,M,36.8,M,M,0.0,M,M
1980-12-27,M,35.7,M,M,20.1,M,M,27.9,M,M,0.00,M,M,0.0,M,M,M,M,37.1,M,M,0.0,M,M
1980-12-28,M,35.5,M,M,19.8,M,M,27.6,M,M,0.00,M,M,0.0,M,M,M,M,37.4,M,M,0.0,M,M
1980-12-29,31,35.2,-4.2,26,19.5,6.5,28.5,27.4,1.1,31,0.00,M,M,0.0,M,M,1,36,37.6,-1.6,0,0.0,0.0,0
1980-12-30,42,35.0,7.0,30,19.3,10.7,36.0,27.1,8.9,33,T,M,M,0.0,M,M,T,29,37.9,-8.9,0,0.0,0.0,0
1980-12-31,34,34.8,-0.8,5,19.0,-14.0,19.5,26.9,-7.4,9,0.00,M,M,0.0,M,M,T,45,38.1,6.9,0,0.0,0.0,0
1981-01-01,21,34.6,-13.6,4,18.8,-14.8,12.5,26.7,-14.2,9,0.00,M,M,0.0,M,M,T,52,38.3,13.7,0,0.0,0.0,0
1981-01-02,18,34.4,-16.4,9,18.5,-9.5,13.5,26.4,-12.9,18,T,M,M,0.0,M,M,T,51,38.6,12.4,0,0.0,0.0,0
1981-01-03,28,34.2,-6.2,-0,18.3,-18.3,14.0,26.2,-12.2,2,T,M,M,0.0,M,M,T,51,38.8,12.2,0,0.0,0.0,0
1981-01-04,6,34.0,-28.0,-15,18.0,-33.0,-4.5,26.0,-30.5,-4,0.03,M,M,1.0,M,M,1,69,39.0,30.0,0,0.0,0.0,0
1981-01-05,13,33.9,-20.9,-5,17.8,-22.8,4.0,25.8,-21.8,14,0.00,M,M,0.0,M,M,1,61,39.2,21.8,0,0.0,0.0,0
1981-01-06,23,33.7,-10.7,11,17.5,-6.5,17.0,25.6,-8.6,15,0.00,M,M,0.0,M,M,1,48,39.4,8.6,0,0.0,0.0,0
1981-01-07,24,33.5,-9.5,15,17.3,-2.3,19.5,25.4,-5.9,21,0.12,M,M,2.0,M,M,3,45,39.6,5.4,0,0.0,0.0,0
1981-01-08,30,33.4,-3.4,5,17.1,-12.1,17.5,25.2,-7.7,6,0.00,M,M,0.0,M,M,2,47,39.8,7.2,0,0.0,0.0,0
1981-01-09,15,33.3,-18.3,-2,16.9,-18.9,6.5,25.1,-18.6,-0,0.00,M,M,0.0,M,M,2,58,39.9,18.1,0,0.0,0.0,0
1981-01-10,16,33.2,-17.2,-0,16.6,-16.6,8.0,24.9,-16.9,4,0.00,M,M,0.0,M,M,2,57,40.1,16.9,0,0.0,0.0,0
1981-01-11,20,33.1,-13.1,-2,16.4,-18.4,9.0,24.8,-15.8,-0,0.00,M,M,0.0,M,M,2,56,40.2,15.8,0,0.0,0.0,0
1981-01-12,9,33.0,-24.0,-18,16.2,-34.2,-4.5,24.6,-29.1,-12,0.00,M,M,0.0,M,M,1,69,40.4,28.6,0,0.0,0.0,0
1981-01-13,12,32.9,-20.9,-13,16.1,-29.1,-0.5,24.5,-25.0,-2,0.00,M,M,0.0,M,M,1,65,40.5,24.5,0,0.0,0.0,0
1981-01-14,9,32.9,-23.9,-8,15.9,-23.9,0.5,24.4,-23.9,2,0.00,M,M,0.0,M,M,1,64,40.6,23.4,0,0.0,0.0,0
1981-01-15,15,32.8,-17.8,-4,15.7,-19.7,5.5,24.3,-18.8,10,0.00,M,M,0.0,M,M,1,59,40.7,18.3,0,0.0,0.0,0
1981-01-16,25,32.8,-7.8,11,15.6,-4.6,18.0,24.2,-6.2,15,0.00,M,M,0.0,M,M,1,47,40.8,6.2,0,0.0,0.0,0
1981-01-17,22,32.8,-10.8,7,15.4,-8.4,14.5,24.1,-9.6,14,0.05,M,M,1.0,M,M,2,50,40.9,9.1,0,0.0,0.0,0
1981-01-18,19,32.8,-13.8,-5,15.3,-20.3,7.0,24.0,-17.0,10,0.00,M,M,0.0,M,M,2,58,41.0,17.0,0,0.0,0.0,0
1981-01-19,34,32.8,1.2,4,15.2,-11.2,19.0,24.0,-5.0,34,0.00,M,M,0.0,M,M,2,46,41.0,5.0,0,0.0,0.0,0
1981-01-20,39,32.8,6.2,22,15.1,6.9,30.5,23.9,6.6,31,0.00,M,M,0.0,M,M,T,34,41.1,-7.1,0,0.0,0.0,0
1981-01-21,36,32.8,3.2,-0,15.0,-15.0,18.0,23.9,-5.9,3,0.00,M,M,0.0,M,M,T,47,41.1,5.9,0,0.0,0.0,0
1981-01-22,29,32.9,-3.9,4,14.9,-10.9,16.5,23.9,-7.4,14,0.00,M,M,0.0,M,M,T,48,41.1,6.9,0,0.0,0.0,0
1981-01-23,34,32.9,1.1,14,14.8,-0.8,24.0,23.9,0.1,30,0.00,M,M,0.0,M,M,T,41,41.1,-0.1,0,0.0,0.0,0
1981-01-24,37,33.0,4.0,20,14.8,5.2,28.5,23.9,4.6,25,0.00,M,M,0.0,M,M,T,36,41.1,-5.1,0,0.0,0.0,0
1981-01-25,31,33.1,-2.1,8,14.7,-6.7,19.5,23.9,-4.4,15,0.00,M,M,0.0,M,M,T,45,41.1,3.9,0,0.0,0.0,0
1981-01-26,33,33.2,-0.2,15,14.7,0.3,24.0,23.9,0.1,27,0.00,M,M,0.0,M,M,T,41,41.1,-0.1,0,0.0,0.0,0
1981-01-27,39,33.3,5.7,27,14.7,12.3,33.0,24.0,9.0,39,0.00,M,M,0.0,M,M,T,32,41.0,-9.0,0,0.0,0.0,0
1981-01-28,45,33.4,11.6,22,14.7,7.3,33.5,24.0,9.5,26,0.00,M,M,0.0,M,M,T,31,41.0,-10.0,0,0.0,0.0,0
1981-01-29,36,33.5,2.5,21,14.7,6.3,28.5,24.1,4.4,25,0.02,M,M,T,M,M,T,36,40.9,-4.9,0,0.0,0.0,0
1981-01-30,27,33.7,-6.7,11,14.7,-3.7,19.0,24.2,-5.2,16,0.00,M,M,0.0,M,M,T,46,40.8,5.2,0,0.0,0.0,0
1981-01-31,20,33.8,-13.8,6,14.8,-8.8,13.0,24.3,-11.3,10,0.00,M,M,0.0,M,M,T,52,40.7,11.3,0,0.0,0.0,0
1981-02-01,33,34.0,-1.0,2,14.8,-12.8,17.5,24.4,-6.9,8,0.00,M,M,0.0,M,M,T,47,40.6,6.4,0,0.0,0.0,0
1981-02-02,49,34.1,14.9,5,14.9,-9.9,27.0,24.5,2.5,49,1.48,M,M,0.0,M,M,0,38,40.5,-2.5,0,0.0,0.0,0
1981-02-03,49,34.3,14.7,16,15.0,1.0,32.5,24.6,7.9,16,0.75,M,M,0.0,M,M,0,32,40.3,-8.3,0,0.0,0.0,0
1981-02-04,19,34.5,-15.5,4,15.1,-11.1,11.5,24.8,-13.3,6,0.00,M,M,0.0,M,M,0,53,40.2,12.8,0,0.0,0.0,0
1981-02-05,19,34.7,-15.7,1,15.2,-14.2,10.0,24.9,-14.9,4,0.00,M,M,0.0,M,M,0,55,40.1,14.9,0,0.0,0.0,0
1981-02-06,16,34.9,-18.9,1,15.3,-14.3,8.5,25.1,-16.6,6,0.00,M,M,0.0,M,M,0,56,39.9,16.1,0,0.0,0.0,0
1981-02-07,27,35.1,-8.1,5,15.5,-10.5,16.0,25.3,-9.3,27,0.00,M,M,0.0,M,M,0,49,39.7,9.3,0,0.0,0.0,0
1981-02-08,37,35.3,1.7,21,15.6,5.4,29.0,25.4,3.6,26,0.00,M,M,0.0,M,M,0,36,39.6,-3.6,0,0.0,0.0,0
1981-02-09,41,35.5,5.5,17,15.8,1.2,29.0,25.6,3.4,21,0.28,M,M,2.0,M,M,2,36,39.4,-3.4,0,0.0,0.0,0
1981-02-10,28,35.7,-7.7,-1,15.9,-16.9,13.5,25.8,-12.3,5,0.00,M,M,0.0,M,M,2,51,39.2,11.8,0,0.0,0.0,0
1981-02-11,50,35.9,14.1,5,16.1,-11.1,27.5,26.0,1.5,50,0.93,M,M,0.0,M,M,0,37,39.0,-2.0,0,0.0,0.0,0
1981-02-12,57,36.1,20.9,12,16.3,-4.3,34.5,26.2,8.3,14,1.23,M,M,0.0,M,M,0,30,38.8,-8.8,0,0.0,0.0,0
1981-02-13,20,36.4,-16.4,3,16.5,-13.5,11.5,26.4,-14.9,7,0.00,M,M,0.0,M,M,0,53,38.6,14.4,0,0.0,0.0,0
1981-02-14,25,36.6,-11.6,6,16.7,-10.7,15.5,26.7,-11.2,15,0.00,M,M,0.0,M,M,0,49,38.3,10.7,0,0.0,0.0,0
1981-02-15,40,36.8,3.2,15,16.9,-1.9,27.5,26.9,0.6,23,0.00,M,M,0.0,M,M,0,37,38.1,-1.1,0,0.0,0.0,0
1981-02-16,40,37.1,2.9,17,17.2,-0.2,28.5,27.1,1.4,25,0.00,M,M,0.0,M,M,0,36,37.9,-1.9,0,0.0,0.0,0
1981-02-17,52,37.3,14.7,22,17.4,4.6,37.0,27.3,9.7,37,T,M,M,0.0,M,M,0,28,37.6,-9.6,0,0.0,0.0,0
1981-02-18,58,37.5,20.5,30,17.6,12.4,44.0,27.6,16.4,32,0.00,M,M,0.0,M,M,0,21,37.4,-16.4,0,0.0,0.0,0
1981-02-19,63,37.8,25.2,32,17.9,14.1,47.5,27.8,19.7,37,0.00,M,M,0.0,M,M,0,17,37.2,-20.2,0,0.0,0.0,0
1981-02-20,62,38.0,24.0,37,18.1,18.9,49.5,28.1,21.4,51,0.90,M,M,0.0,M,M,0,15,36.9,-21.9,0,0.0,0.0,0
1981-02-21,52,38.3,13.7,44,18.4,25.6,48.0,28.3,19.7,47,2.84,M,M,0.0,M,M,0,17,36.7,-19.7,0,0.0,0.0,0
1981-02-22,57,38.5,18.5,44,18.7,25.3,50.5,28.6,21.9,47,0.17,M,M,0.0,M,M,0,14,36.4,-22.4,0,0.0,0.0,1
1981-02-23,53,38.7,14.3,41,18.9,22.1,47.0,28.8,18.2,42,0.00,M,M,0.0,M,M,0,18,36.2,-18.2,0,0.0,0.0,0
