Date,MaxT,MaxT_Normal,MaxT_Dep,MinT,MinT_Normal,MinT_Dep,AvgT,AvgT_Normal,AvgT_Dep,AtObsT,Precip,Precip_Normal,Precip_Dep,Snow,Snow_Normal,Snow_Dep,SnowDepth,HDD,HDD_Normal,HDD_Dep,CDD,CDD_Normal,CDD_Dep,GDD50
2017-08-29,M,M,M,M,M,M,M,M,M,50,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-08-30,M,M,M,M,M,M,M,M,M,53,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-08-31,M,M,M,M,M,M,M,M,M,50,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-09-01,M,M,M,M,M,M,M,M,M,40,T,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-09-02,M,M,M,M,M,M,M,M,M,39,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-09-03,M,M,M,M,M,M,M,M,M,50,0.55,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-09-04,M,M,M,M,M,M,M,M,M,48,1.32,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-09-05,M,M,M,M,M,M,M,M,M,62,T,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-09-06,M,M,M,M,M,M,M,M,M,58,0.03,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-09-07,M,M,M,M,M,M,M,M,M,56,0.57,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-09-08,M,M,M,M,M,M,M,M,M,50,0.09,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-09-09,M,M,M,M,M,M,M,M,M,M,S,M,M,M,M,M,M,M,M,M,M,M,M,M
2017-09-10,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
2017-09-11,M,M,M,M,M,M,M,M,M,45,0.14A,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-09-12,M,M,M,M,M,M,M,M,M,50,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-09-13,M,M,M,M,M,M,M,M,M,50,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-09-14,M,M,M,M,M,M,M,M,M,63,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-09-15,M,M,M,M,M,M,M,M,M,65,0.04,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-09-16,M,M,M,M,M,M,M,M,M,M,S,M,M,M,M,M,M,M,M,M,M,M,M,M
2017-09-17,M,M,M,M,M,M,M,M,M,60,0.00A,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-09-18,M,M,M,M,M,M,M,M,M,60,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-09-19,M,M,M,M,M,M,M,M,M,59,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-09-20,M,M,M,M,M,M,M,M,M,59,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-09-21,M,M,M,M,M,M,M,M,M,61,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-09-22,M,M,M,M,M,M,M,M,M,55,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-09-23,M,M,M,M,M,M,M,M,M,51,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-09-24,M,M,M,M,M,M,M,M,M,58,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-09-25,M,M,M,M,M,M,M,M,M,64,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-09-26,M,M,M,M,M,M,M,M,M,61,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-09-27,M,M,M,M,M,M,M,M,M,61,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-09-28,M,M,M,M,M,M,M,M,M,62,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-09-29,M,M,M,M,M,M,M,M,M,39,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-09-30,M,M,M,M,M,M,M,M,M,45,0.07,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-10-01,M,M,M,M,M,M,M,M,M,36,0.08,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-10-02,M,M,M,M,M,M,M,M,M,36,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-10-03,M,M,M,M,M,M,M,M,M,38,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-10-04,M,M,M,M,M,M,M,M,M,43,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-10-05,M,M,M,M,M,M,M,M,M,56,T,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-10-06,M,M,M,M,M,M,M,M,M,48,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-10-07,M,M,M,M,M,M,M,M,M,53,T,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-10-08,M,M,M,M,M,M,M,M,M,64,0.07,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-10-09,M,M,M,M,M,M,M,M,M,58,0.42,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-10-10,M,M,M,M,M,M,M,M,M,58,0.91,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-10-11,M,M,M,M,M,M,M,M,M,54,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-10-12,M,M,M,M,M,M,M,M,M,45,0.24,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-10-13,M,M,M,M,M,M,M,M,M,33,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-10-14,M,M,M,M,M,M,M,M,M,55,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-10-15,M,M,M,M,M,M,M,M,M,54,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-10-16,M,M,M,M,M,M,M,M,M,49,0.07,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-10-17,M,M,M,M,M,M,M,M,M,30,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-10-18,M,M,M,M,M,M,M,M,M,34,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-10-19,M,M,M,M,M,M,M,M,M,39,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-10-20,M,M,M,M,M,M,M,M,M,46,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-10-21,M,M,M,M,M,M,M,M,M,35,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-10-22,M,M,M,M,M,M,M,M,M,40,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-10-23,M,M,M,M,M,M,M,M,M,42,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-10-24,M,M,M,M,M,M,M,M,M,66,T,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-10-25,M,M,M,M,M,M,M,M,M,53,1.12,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-10-26,M,M,M,M,M,M,M,M,M,49,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-10-27,M,M,M,M,M,M,M,M,M,41,0.04,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-10-28,M,M,M,M,M,M,M,M,M,34,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-10-29,M,M,M,M,M,M,M,M,M,54,T,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-10-30,M,M,M,M,M,M,M,M,M,49,2.22,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-10-31,M,M,M,M,M,M,M,M,M,43,T,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-11-01,M,M,M,M,M,M,M,M,M,36,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-11-02,M,M,M,M,M,M,M,M,M,43,0.28,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-11-03,M,M,M,M,M,M,M,M,M,55,0.12,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-11-04,M,M,M,M,M,M,M,M,M,30,0.12,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-11-05,M,M,M,M,M,M,M,M,M,35,0.03,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-11-06,M,M,M,M,M,M,M,M,M,55,0.45,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-11-07,M,M,M,M,M,M,M,M,M,33,0.05,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-11-08,M,M,M,M,M,M,M,M,M,26,M,M,M,T,M,M,0,M,M,M,M,M,M,M
2017-11-09,M,M,M,M,M,M,M,M,M,20,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-11-10,M,M,M,M,M,M,M,M,M,29,M,M,M,T,M,M,0,M,M,M,M,M,M,M
2017-11-11,M,M,M,M,M,M,M,M,M,14,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-11-12,M,M,M,M,M,M,M,M,M,18,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-11-13,M,M,M,M,M,M,M,M,M,29,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-11-14,M,M,M,M,M,M,M,M,M,32,M,M,M,T,M,M,0,M,M,M,M,M,M,M
2017-11-15,M,M,M,M,M,M,M,M,M,31,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-11-16,M,M,M,M,M,M,M,M,M,37,0.19,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-11-17,M,M,M,M,M,M,M,M,M,32,0.18,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-11-18,M,M,M,M,M,M,M,M,M,20,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-11-19,M,M,M,M,M,M,M,M,M,M,S,M,M,M,M,M,M,M,M,M,M,M,M,M
2017-11-20,M,M,M,M,M,M,M,M,M,29,0.68A,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-11-21,M,M,M,M,M,M,M,M,M,26,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-11-22,M,M,M,M,M,M,M,M,M,31,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-11-23,M,M,M,M,M,M,M,M,M,24,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-11-24,M,M,M,M,M,M,M,M,M,32,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-11-25,M,M,M,M,M,M,M,M,M,30,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-11-26,M,M,M,M,M,M,M,M,M,40,T,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-11-27,M,M,M,M,M,M,M,M,M,31,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-11-28,M,M,M,M,M,M,M,M,M,15,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-11-29,M,M,M,M,M,M,M,M,M,37,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-11-30,M,M,M,M,M,M,M,M,M,20,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-12-01,M,M,M,M,M,M,M,M,M,34,0.21,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-12-02,M,M,M,M,M,M,M,M,M,28,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-12-03,M,M,M,M,M,M,M,M,M,29,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-12-04,M,M,M,M,M,M,M,M,M,26,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-12-05,M,M,M,M,M,M,M,M,M,38,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-12-06,M,M,M,M,M,M,M,M,M,35,1.01,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-12-07,M,M,M,M,M,M,M,M,M,30,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-12-08,M,M,M,M,M,M,M,M,M,26,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-12-09,M,M,M,M,M,M,M,M,M,24,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2017-12-10,M,M,M,M,M,M,M,M,M,25,M,M,M,0.8,M,M,0,M,M,M,M,M,M,M
2017-12-11,M,M,M,M,M,M,M,M,M,28,M,M,M,T,M,M,0,M,M,M,M,M,M,M
2017-12-12,M,M,M,M,M,M,M,M,M,26,M,M,M,3.0,M,M,M,M,M,M,M,M,M,M
2017-12-13,M,M,M,M,M,M,M,M,M,15,M,M,M,5.0,M,M,M,M,M,M,M,M,M,M
2017-12-14,M,M,M,M,M,M,M,M,M,14,M,M,M,T,M,M,M,M,M,M,M,M,M,M
2017-12-15,M,M,M,M,M,M,M,M,M,-1,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2017-12-16,M,M,M,M,M,M,M,M,M,6,M,M,M,T,M,M,M,M,M,M,M,M,M,M
2017-12-17,M,M,M,M,M,M,M,M,M,1,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2017-12-18,M,M,M,M,M,M,M,M,M,16,M,M,M,T,M,M,M,M,M,M,M,M,M,M
2017-12-19,M,M,M,M,M,M,M,M,M,32,M,M,M,T,M,M,M,M,M,M,M,M,M,M
2017-12-20,M,M,M,M,M,M,M,M,M,31,M,M,M,T,M,M,M,M,M,M,M,M,M,M
2017-12-21,M,M,M,M,M,M,M,M,M,20,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2017-12-22,M,M,M,M,M,M,M,M,M,16,M,M,M,1.0,M,M,M,M,M,M,M,M,M,M
2017-12-23,M,M,M,M,M,M,M,M,M,24,M,M,M,7.0,M,M,M,M,M,M,M,M,M,M
2017-12-24,M,M,M,M,M,M,M,M,M,27,0.09,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2017-12-25,M,M,M,M,M,M,M,M,M,26,M,M,M,8.5,M,M,M,M,M,M,M,M,M,M
2017-12-26,M,M,M,M,M,M,M,M,M,12,M,M,M,T,M,M,M,M,M,M,M,M,M,M
2017-12-27,M,M,M,M,M,M,M,M,M,-4,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2017-12-28,M,M,M,M,M,M,M,M,M,-13,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2017-12-29,M,M,M,M,M,M,M,M,M,M,S,M,M,M,M,M,M,M,M,M,M,M,M,M
2017-12-30,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
2017-12-31,M,M,M,M,M,M,M,M,M,-15,0.01A,M,M,0.5,M,M,M,M,M,M,M,M,M,M
2018-01-01,M,M,M,M,M,M,M,M,M,-15,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-01-02,M,M,M,M,M,M,M,M,M,-16,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-01-03,M,M,M,M,M,M,M,M,M,5,M,M,M,T,M,M,M,M,M,M,M,M,M,M
2018-01-04,M,M,M,M,M,M,M,M,M,8,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-01-05,M,M,M,M,M,M,M,M,M,2,M,M,M,2.0,M,M,M,M,M,M,M,M,M,M
2018-01-06,M,M,M,M,M,M,M,M,M,-8,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-01-07,M,M,M,M,M,M,M,M,M,-15,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-01-08,M,M,M,M,M,M,M,M,M,14,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-01-09,M,M,M,M,M,M,M,M,M,23,M,M,M,2.0,M,M,M,M,M,M,M,M,M,M
2018-01-10,M,M,M,M,M,M,M,M,M,9,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-01-11,M,M,M,M,M,M,M,M,M,32,T,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-01-12,M,M,M,M,M,M,M,M,M,42,0.01,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-01-13,M,M,M,M,M,M,M,M,M,25,1.77,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-01-14,M,M,M,M,M,M,M,M,M,-2,0.10,M,M,1.7,M,M,M,M,M,M,M,M,M,M
2018-01-15,M,M,M,M,M,M,M,M,M,-2,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-01-16,M,M,M,M,M,M,M,M,M,15,M,M,M,1.0,M,M,M,M,M,M,M,M,M,M
2018-01-17,M,M,M,M,M,M,M,M,M,23,0.24,M,M,3.8,M,M,M,M,M,M,M,M,M,M
2018-01-18,M,M,M,M,M,M,M,M,M,4,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-01-19,M,M,M,M,M,M,M,M,M,20,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-01-20,M,M,M,M,M,M,M,M,M,22,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-01-21,M,M,M,M,M,M,M,M,M,30,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-01-22,M,M,M,M,M,M,M,M,M,31,T,M,M,T,M,M,M,M,M,M,M,M,M,M
2018-01-23,M,M,M,M,M,M,M,M,M,32,0.17,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-01-24,M,M,M,M,M,M,M,M,M,29,0.92,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-01-25,M,M,M,M,M,M,M,M,M,12,T,M,M,T,M,M,M,M,M,M,M,M,M,M
2018-01-26,M,M,M,M,M,M,M,M,M,5,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-01-27,M,M,M,M,M,M,M,M,M,12,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-01-28,M,M,M,M,M,M,M,M,M,30,0.22,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-01-29,M,M,M,M,M,M,M,M,M,22,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-01-30,M,M,M,M,M,M,M,M,M,22,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-01-31,M,M,M,M,M,M,M,M,M,8,M,M,M,1.8,M,M,M,M,M,M,M,M,M,M
2018-02-01,M,M,M,M,M,M,M,M,M,25,0.04,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-02-02,M,M,M,M,M,M,M,M,M,20,T,M,M,1.0,M,M,M,M,M,M,M,M,M,M
2018-02-03,M,M,M,M,M,M,M,M,M,-0,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-02-04,M,M,M,M,M,M,M,M,M,22,T,M,M,T,M,M,M,M,M,M,M,M,M,M
2018-02-05,M,M,M,M,M,M,M,M,M,30,0.75,M,M,13.0,M,M,M,M,M,M,M,M,M,M
2018-02-06,M,M,M,M,M,M,M,M,M,12,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-02-07,M,M,M,M,M,M,M,M,M,10,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-02-08,M,M,M,M,M,M,M,M,M,10,1.02,M,M,9.0,M,M,M,M,M,M,M,M,M,M
2018-02-09,M,M,M,M,M,M,M,M,M,3,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-02-10,M,M,M,M,M,M,M,M,M,23,0.10,M,M,2.3,M,M,M,M,M,M,M,M,M,M
2018-02-11,M,M,M,M,M,M,M,M,M,29,0.05,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-02-12,M,M,M,M,M,M,M,M,M,30,0.10,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-02-13,M,M,M,M,M,M,M,M,M,9,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-02-14,M,M,M,M,M,M,M,M,M,23,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-02-15,M,M,M,M,M,M,M,M,M,26,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-02-16,M,M,M,M,M,M,M,M,M,34,0.15,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-02-17,M,M,M,M,M,M,M,M,M,13,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-02-18,M,M,M,M,M,M,M,M,M,25,M,M,M,1.8,M,M,M,M,M,M,M,M,M,M
2018-02-19,M,M,M,M,M,M,M,M,M,23,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-02-20,M,M,M,M,M,M,M,M,M,38,0.28,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-02-21,M,M,M,M,M,M,M,M,M,33,T,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-02-22,M,M,M,M,M,M,M,M,M,33,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-02-23,M,M,M,M,M,M,M,M,M,20,0.03,M,M,2.0,M,M,M,M,M,M,M,M,M,M
2018-02-24,M,M,M,M,M,M,M,M,M,32,0.28,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-02-25,M,M,M,M,M,M,M,M,M,30,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-02-26,M,M,M,M,M,M,M,M,M,31,0.55,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-02-27,M,M,M,M,M,M,M,M,M,22,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-02-28,M,M,M,M,M,M,M,M,M,25,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-03-01,M,M,M,M,M,M,M,M,M,30,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-03-02,M,M,M,M,M,M,M,M,M,31,M,M,M,5.5,M,M,M,M,M,M,M,M,M,M
2018-03-03,M,M,M,M,M,M,M,M,M,33,1.30,M,M,7.5,M,M,M,M,M,M,M,M,M,M
2018-03-04,M,M,M,M,M,M,M,M,M,34,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-03-05,M,M,M,M,M,M,M,M,M,30,T,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-03-06,M,M,M,M,M,M,M,M,M,25,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-03-07,M,M,M,M,M,M,M,M,M,29,M,M,M,0.8,M,M,M,M,M,M,M,M,M,M
2018-03-08,M,M,M,M,M,M,M,M,M,29,0.68,M,M,7.5,M,M,M,M,M,M,M,M,M,M
2018-03-09,M,M,M,M,M,M,M,M,M,25,T,M,M,T,M,M,M,M,M,M,M,M,M,M
2018-03-10,M,M,M,M,M,M,M,M,M,28,T,M,M,T,M,M,M,M,M,M,M,M,M,M
2018-03-11,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
2018-03-12,M,M,M,M,M,M,M,M,M,29,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-03-13,M,M,M,M,M,M,M,M,M,30,M,M,M,1.8,M,M,M,M,M,M,M,M,M,M
2018-03-14,M,M,M,M,M,M,M,M,M,28,0.32,M,M,1.5,M,M,M,M,M,M,M,M,M,M
2018-03-15,M,M,M,M,M,M,M,M,M,29,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-03-16,M,M,M,M,M,M,M,M,M,22,T,M,M,T,M,M,M,M,M,M,M,M,M,M
2018-03-17,M,M,M,M,M,M,M,M,M,M,S,M,M,M,M,M,M,M,M,M,M,M,M,M
2018-03-18,M,M,M,M,M,M,M,M,M,6,0.00A,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-03-19,M,M,M,M,M,M,M,M,M,10,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-03-20,M,M,M,M,M,M,M,M,M,10,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-03-21,M,M,M,M,M,M,M,M,M,20,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-03-22,M,M,M,M,M,M,M,M,M,28,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-03-23,M,M,M,M,M,M,M,M,M,M,S,M,M,M,M,M,M,M,M,M,M,M,M,M
2018-03-24,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
2018-03-25,M,M,M,M,M,M,M,M,M,26,0.00A,M,M,T,M,M,M,M,M,M,M,M,M,M
2018-03-26,M,M,M,M,M,M,M,M,M,20,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-03-27,M,M,M,M,M,M,M,M,M,21,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-03-28,M,M,M,M,M,M,M,M,M,33,0.11,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-03-29,M,M,M,M,M,M,M,M,M,31,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-03-30,M,M,M,M,M,M,M,M,M,40,0.41,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-03-31,M,M,M,M,M,M,M,M,M,26,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-04-01,M,M,M,M,M,M,M,M,M,41,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-04-02,M,M,M,M,M,M,M,M,M,27,0.02,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-04-03,M,M,M,M,M,M,M,M,M,30,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-04-04,M,M,M,M,M,M,M,M,M,36,0.35,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2018-04-05,M,M,M,M,M,M,M,M,M,22,0.32,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2018-04-06,M,M,M,M,M,M,M,M,M,22,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2018-04-07,M,M,M,M,M,M,M,M,M,29,0.23,M,M,2.0,M,M,M,M,M,M,M,M,M,M
2018-04-08,M,M,M,M,M,M,M,M,M,18,0.00,M,M,0.0,M,M,M,M,M,M,M,M,M,M
2018-04-09,M,M,M,M,M,M,M,M,M,19,T,M,M,T,M,M,M,M,M,M,M,M,M,M
2018-04-10,M,M,M,M,M,M,M,M,M,26,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2018-04-11,M,M,M,M,M,M,M,M,M,22,T,M,M,T,M,M,0,M,M,M,M,M,M,M
2018-04-12,M,M,M,M,M,M,M,M,M,26,T,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2018-04-13,M,M,M,M,M,M,M,M,M,44,0.35,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2018-04-14,M,M,M,M,M,M,M,M,M,M,S,M,M,M,M,M,M,M,M,M,M,M,M,M
2018-04-15,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
2018-04-16,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
2018-04-17,M,M,M,M,M,M,M,M,M,35,1.68A,M,M,T,M,M,M,M,M,M,M,M,M,M
2018-04-18,M,M,M,M,M,M,M,M,M,32,0.02,M,M,T,M,M,M,M,M,M,M,M,M,M
2018-04-19,M,M,M,M,M,M,M,M,M,35,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2018-04-20,M,M,M,M,M,M,M,M,M,30,T,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2018-04-21,M,M,M,M,M,M,M,M,M,29,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
2018-04-22,M,M,M,M,M,M,M,M,M,30,0.00,M,M,0.0,M,M,0,M,M,M,M,M,M,M
